,final_price,list_price,bedrooms,bathrooms,sqft,parking,type,full_address,lat,long
2889,999000.0,1049000.0,3.0,2.0,,0.0,2,"16 Hector Ave, Toronto ",43.674640661111106,-79.42397862222222
2890,1575000.0,1599900.0,3.51,2.0,,1.0,3,"92 Heddington Ave, Toronto ",43.705765605888395,-79.4145964134397
2891,686000.0,699988.0,3.0,3.0,,2.0,1,"59 Mantello Dr, Toronto ",43.7562268,-79.4993572
2892,660000.0,669900.0,3.51,2.0,,4.0,2,"542 Midland Ave, Toronto ",43.7180716,-79.25121829999998
2893,2550000.0,2750000.0,4.51,4.0,,4.0,3,"160 Owen Blvd, Toronto ",43.75019247019784,-79.38989273665396
2894,1475000.0,1199000.0,2.51,3.0,,1.0,3,"140 Elmer Ave, Toronto ",43.67417558181818,-79.30561644545455
2895,818000.0,838000.0,3.52,4.0,,3.0,3,"42 Lunsfield Cres, Toronto ",43.805646901140825,-79.26686336713112
2896,1230000.0,999000.0,3.0,4.0,,0.0,1,"45 Granby St, Toronto ",43.660836,-79.38059865714284
2897,980000.0,800000.0,3.0,3.0,2500.0,0.0,2,"225 Perth Ave, Toronto ",43.660786928,-79.450317188
2898,1100000.0,899000.0,4.0,2.0,,1.0,3,"73 Ashburnham Rd, Toronto ",43.6732298,-79.4440692
2899,1030000.0,899900.0,2.51,2.0,,1.0,2,"246 Symington Ave, Toronto ",43.66365585652173,-79.4505504956522
2900,790000.0,799900.0,2.52,2.0,,1.0,3,"59 Orley Ave, Toronto ",43.69267671538461,-79.30539324615384
2901,840000.0,859000.0,3.0,3.0,,4.0,3,"56 Annabelle Dr, Toronto ",43.7528068,-79.5898564
2902,700000.0,729000.0,3.0,1.0,,2.0,3,"3 Mosswood Lane, Toronto ",43.72903723603306,-79.5934912743738
2903,655000.0,699500.0,3.52,3.0,,4.0,3,"120 Clappison Blvd, Toronto ",43.78622563251075,-79.14049543556
2904,2287000.0,1985000.0,4.0,3.0,,5.0,3,"289 Beresford Ave, Toronto ",43.65256553125,-79.47814939583334
2905,1102000.0,1149900.0,4.51,3.0,,2.0,3,"11 Terrydale Dr, Toronto ",43.76650564,-79.46036862
2906,1325000.0,1598000.0,3.51,4.0,2500.0,6.0,3,"25 Hearthstone Cres, Toronto ",43.76696115837187,-79.44470293694008
2907,880000.0,899900.0,3.51,4.0,,1.0,3,"11 Maurice Coulter Mews, Toronto ",43.72191084092254,-79.49579836043975
2908,3533900.0,3880000.0,4.52,5.0,,10.0,3,"3 Wyegate Crt, Toronto ",43.745801633333336,-79.38211973333333
2909,1050000.0,999900.0,3.51,3.0,,2.0,3,"10 Westacres Dr, Toronto ",43.69472206363636,-79.47619845454545
2910,1420000.0,1429000.0,4.52,4.0,,2.0,3,"1160 Kipling Ave, Toronto ",43.65532750000001,-79.54161211193745
2911,1580000.0,1699000.0,5.0,3.0,,0.0,2,"352 Brunswick Ave, Toronto ",43.66755672142857,-79.40823265714286
2912,835000.0,849000.0,3.53,2.0,,2.0,2,"576 Van Horne Ave, Toronto ",43.7881309,-79.3351263
2913,725000.0,698800.0,4.0,2.0,,4.0,3,"22 Wardlaw Cres, Toronto ",43.73941594236749,-79.56458669684172
2914,755000.0,755000.0,3.0,1.0,,2.0,3,"27 Macduff Cres, Toronto ",43.725663671001904,-79.24110727329055
2915,1080000.0,1145000.0,2.52,2.0,3000.0,2.0,3,"93 Gorman Park Rd, Toronto ",43.7512803,-79.4474004
2916,850000.0,879888.0,3.0,1.0,2500.0,3.0,3,"5 Vickson Crt, Toronto ",43.6360255,-79.55586889622961
2917,1412000.0,1249000.0,3.0,2.0,,2.0,2,"37 Rossmore Rd, Toronto ",43.67113475714285,-79.41473054285714
2918,1685000.0,1475000.0,4.0,3.0,1500.0,0.0,2,"7 Palmerston Gdns, Toronto ",43.670243362068966,-79.41624122068966
2919,760000.0,699000.0,3.51,3.0,5000.0,5.0,3,"32 Monterrey Dr, Toronto ",43.742037525,-79.57144000000002
2920,875000.0,849000.0,3.53,2.0,,4.0,3,"55 Tower Dr, Toronto ",43.746929,-79.29933199999998
2921,902000.0,898000.0,2.51,3.0,2000.0,3.0,3,"5 Thornly Cres, Toronto ",43.661077495635176,-79.54594645091987
2922,1550000.0,1550000.0,3.0,2.0,,2.0,3,"54 Berkinshaw Cres, Toronto ",43.743342322374346,-79.3472114494742
2923,660000.0,688888.0,2.52,2.0,,1.0,3,"13 Haverson Blvd, Toronto ",43.68691772962789,-79.4647517329901
2924,805000.0,799000.0,3.51,2.0,,3.0,2,"496 Jane St, Toronto ",43.66137414,-79.489602545
2925,942000.0,950000.0,4.0,2.0,,4.0,3,"7 Oxenden Cres, Toronto ",43.655000969016456,-79.57760632785582
2926,700000.0,709000.0,3.51,2.0,,1.0,3,"13 Watt Ave, Toronto ",43.68276216666667,-79.4678937
2927,872000.0,884900.0,3.0,2.0,,2.0,3,"28 Eriksdale Rd, Toronto ",43.63548400000001,-79.56748168032786
2928,4200000.0,4195000.0,6.52,7.0,,4.0,3,"229 Glenrose Ave, Toronto ",43.690301700000006,-79.37842852499998
2929,800000.0,789000.0,2.0,2.0,799.0,1.0,2,"109 Hillingdon Ave, Toronto ",43.6818684,-79.32018695
2930,1500000.0,1595000.0,3.51,4.0,,2.0,3,"56 Little Blvd, Toronto ",43.6968881,-79.4599432
2931,625000.0,625000.0,3.0,1.0,,3.0,3,"86 Northfield Rd, Toronto ",43.76764620000001,-79.2107767
2932,750000.0,699800.0,3.52,2.0,,4.0,3,"110 Milford Haven Dr, Toronto ",43.77725924380331,-79.2188217670097
2933,1005000.0,989000.0,3.0,2.0,,1.0,3,"54 Appledale Rd, Toronto ",43.66583660000001,-79.5492725
2934,885000.0,899900.0,3.0,2.0,,2.0,3,"25 Vickson Crt, Toronto ",43.6364425,-79.55421909725209
2935,990000.0,999999.0,2.52,3.0,,4.0,3,"82 Cornelius Pkwy, Toronto ",43.71647209669732,-79.47505117450565
2936,1265000.0,999000.0,5.0,2.0,3500.0,1.0,2,"229 Ashworth Ave, Toronto ",43.67492216,-79.42169581600001
2937,950000.0,999900.0,3.0,2.0,,2.0,3,"1234 Glencairn Ave, Toronto ",43.70489028571429,-79.4642917
2938,725000.0,774000.0,3.0,1.0,,1.0,3,"66 Cornell Ave, Toronto ",43.688373345111636,-79.27369238376082
2939,1455000.0,1479000.0,4.51,3.0,,2.0,3,"84 Arlington Ave, Toronto ",43.68071258,-79.42885654
2940,641000.0,649000.0,2.52,2.0,1500.0,4.0,3,"84 Huntington Ave, Toronto ",43.73244816666666,-79.25461263333331
2941,1365000.0,1398000.0,4.51,3.0,,2.0,3,"495 Clendenan Ave, Toronto ",43.66487919183673,-79.47323436122448
2942,4900000.0,5000000.0,3.51,5.0,,1.0,1,"77 Hazelton Ave, Toronto ",43.67298041666667,-79.39382966666666
2943,865000.0,869000.0,2.0,2.0,,1.0,1,"38 Harbourview Cres, Toronto ",43.62110794545455,-79.48815767272727
2944,1125000.0,999900.0,4.0,2.0,,2.0,3,"4 Lotus Crt, Toronto ",43.792206293123854,-79.36469465660345
2945,1140000.0,999900.0,3.51,2.0,,1.0,2,"69 Southvale Dr, Toronto ",43.699981889654495,-79.36391361294675
2946,1650000.0,1490000.0,4.0,3.0,,0.0,2,"57 Indian Rd, Toronto ",43.641167300000006,-79.45327765
2947,1358000.0,799900.0,5.0,3.0,,1.0,2,"162B Lansdowne Ave, Toronto ",43.6456575,-79.43886586666667
2948,1000000.0,879000.0,3.0,2.0,,1.0,2,"7 Casimir St, Toronto ",43.65213437272727,-79.4038408
2949,1450000.0,1545000.0,3.0,3.0,,2.0,3,"16 Bradgate Rd, Toronto ",43.742088038136224,-79.3556894831004
2950,1915000.0,1898000.0,4.0,4.0,,2.0,3,"21 Sunnydale Dr, Toronto ",43.64018950000001,-79.50411452822064
2951,2650000.0,2675000.0,5.51,4.0,,1.0,3,"49 Woodlawn Ave E, Toronto ",43.68424087948718,-79.3904750923077
2952,625000.0,600000.0,3.51,2.0,,2.0,3,"1207 Warden Ave, Toronto ",43.7484561,-79.29581359999997
2953,618000.0,629000.0,3.51,3.0,,1.0,1,"3360 Kingston Rd, Toronto ",43.7354466,-79.22111509999998
2954,975000.0,1099000.0,3.0,2.0,,4.0,3,"33 Mackinac Cres, Toronto ",43.74947404722231,-79.24522190555862
2955,858000.0,799000.0,3.0,1.0,,0.0,2,"59 Allen Ave, Toronto ",43.66348303684211,-79.34931780526315
2956,665880.0,599900.0,2.52,2.0,2000.0,2.0,3,"794 Jane St, Toronto ",43.67284516153846,-79.49444711538463
2957,3350000.0,2875000.0,3.0,4.0,,3.0,2,"94 Elm Ave, Toronto ",43.67653936,-79.37335458999998
2958,1050000.0,1025000.0,3.0,2.0,,2.0,3,"578 Beresford Ave, Toronto ",43.66141909881172,-79.48202729336742
2959,1372500.0,1499000.0,3.0,3.0,2000.0,2.0,3,"198 South Kingsway, Toronto ",43.6432215,-79.48178030227272
2960,1628000.0,1499000.0,4.51,3.0,,3.0,3,"9 Bermuda Ave, Toronto ",43.647441,-79.50564988960114
2961,1306800.0,999000.0,4.0,2.0,,2.0,2,"68 Ravina Cres, Toronto ",43.67864456932978,-79.33893830278558
2962,1985000.0,2199000.0,4.51,5.0,2000.0,6.0,3,"8 Laver Rd, Toronto ",43.64476120000001,-79.5842417
2963,700000.0,688000.0,3.51,2.0,,4.0,3,"1839 Victoria Park Ave, Toronto ",43.74483950000001,-79.31054148
2964,1620000.0,1639000.0,3.0,4.0,2000.0,2.0,3,"134 Cameron Ave, Toronto ",43.75597852222222,-79.41642848888887
2965,2000000.0,2095000.0,4.51,5.0,,4.0,3,"255 Searle Ave, Toronto ",43.756156525,-79.4595724
2966,1400000.0,1299000.0,4.51,2.0,2000.0,1.0,2,"153 High Park Ave, Toronto ",43.658921804444454,-79.46737481111111
2967,891000.0,919900.0,3.0,2.0,,4.0,3,"21 Elmont Dr, Toronto ",43.70022514363786,-79.30326868932625
2968,905500.0,849000.0,2.52,2.0,,4.0,3,"519 St John's Rd, Toronto ",43.66143175,-79.4917772833333
2969,830000.0,699950.0,2.0,2.0,,3.0,3,"33 Parker Ave, Toronto ",43.6260585,-79.51332757921716
2970,1430000.0,1439000.0,3.52,4.0,,4.0,3,"44 Lurgan Dr, Toronto ",43.7739816,-79.432017
2971,2700000.0,1995000.0,5.51,2.0,3000.0,2.0,3,"146 Cottingham St, Toronto ",43.6798026,-79.3969351
2972,1185000.0,999000.0,2.0,2.0,,1.0,1,"113 Sparkhall Ave, Toronto ",43.67210403333333,-79.35004727777778
2973,1690000.0,1749000.0,4.0,3.0,,1.0,2,"340 Carlton St, Toronto ",43.6656598,-79.3633497
2974,935000.0,949000.0,4.52,4.0,,2.0,3,"55 Oasis Blvd, Toronto ",43.829131,-79.2335912
2975,667500.0,629900.0,3.52,2.0,,2.0,3,"43 Winstanly Cres, Toronto ",43.80080238435804,-79.20813817925311
2976,3530000.0,3588000.0,4.51,6.0,1100.0,4.0,3,"119 Alfred Ave, Toronto ",43.7665507,-79.4034359
2977,965000.0,948000.0,4.0,2.0,,4.0,2,"50 Hazelnut Cres, Toronto ",43.776837893427775,-79.32488068711089
2978,651000.0,599000.0,4.0,2.0,,3.0,3,"75 Golfdown Dr, Toronto ",43.72178891666667,-79.55642825
2979,925000.0,898000.0,2.51,2.0,2000.0,1.0,3,"4 Runnymede Rd, Toronto ",43.6460565820269,-79.47447481518655
2980,1988000.0,1995000.0,3.51,4.0,,1.0,2,"188 Berkeley St, Toronto ",43.65697736216216,-79.3665691108108
2981,1300000.0,1349000.0,4.0,4.0,,1.0,3,"3 Trenton Ave, Toronto ",43.6985710875,-79.3179689375
2982,1175000.0,1199000.0,4.0,2.0,1500.0,0.0,3,"57 Beaty Ave, Toronto ",43.638331120246725,-79.44050461943945
2983,2275000.0,2299000.0,5.0,3.0,,3.0,3,"80 Cheritan Ave, Toronto ",43.72230617733336,-79.407137844888
2984,1685000.0,1599000.0,3.0,2.0,1500.0,1.0,3,"81 Parkhurst Blvd, Toronto ",43.7094222,-79.37031040000002
2985,925000.0,799000.0,4.51,3.0,,2.0,2,"64 Seneca Hill Dr, Toronto ",43.78850572855714,-79.36288135699446
2986,981000.0,979000.0,3.0,3.0,,4.0,3,"160 Lloyd Manor Rd, Toronto ",43.67075245555557,-79.55472403333333
2987,2200000.0,2350000.0,4.52,4.0,1500.0,4.0,3,"67 Farningham Cres, Toronto ",43.671347531330156,-79.55243255767665
2988,920000.0,949000.0,2.0,2.0,,3.0,3,"44 High St, Toronto ",43.632808,-79.484322390625
2989,747000.0,759000.0,4.0,2.0,,6.0,2,"5 Unser Gate, Toronto ",43.7460413,-79.5464298
2990,822500.0,849900.0,3.51,3.0,,3.0,3,"9 Medonte Ave, Toronto ",43.713095378949745,-79.29662016386192
2991,846000.0,879500.0,2.51,2.0,2000.0,3.0,3,"260 Westview Blvd, Toronto ",43.7148084,-79.30423470000002
2992,751000.0,729000.0,3.51,2.0,,3.0,3,"28 Leahurst Dr, Toronto ",43.7179775,-79.29158050000002
2993,985000.0,889000.0,2.51,2.0,5000.0,2.0,3,"53 Muir Ave, Toronto ",43.65362019370248,-79.43555422677255
2994,905101.0,948000.0,3.52,3.0,,2.0,2,"28 Clancy Dr, Toronto ",43.78712105946271,-79.35924044099599
2995,2080000.0,2290000.0,5.52,6.0,,3.0,3,"69 Green Meadows Cir, Toronto ",43.7880328728714,-79.36533192586158
2996,850000.0,799000.0,3.52,2.0,1500.0,3.0,3,"12 Mack Ave, Toronto ",43.6998479,-79.2746763
2997,657000.0,589900.0,3.0,2.0,,1.0,3,"66 Ponymill Dr, Toronto ",43.819988269009826,-79.2661708481757
2998,1375000.0,999000.0,3.0,1.0,,1.0,3,"37 Kenilworth Ave, Toronto ",43.667041753846156,-79.30068422307693
2999,1655000.0,1788000.0,3.52,3.0,,3.0,3,"22 Revcoe Dr, Toronto ",43.78638111281121,-79.40730848331674
3000,1731000.0,1495000.0,4.51,4.0,,2.0,3,"104 Marion St, Toronto ",43.64165308005918,-79.44488386642338
3001,1280000.0,1249999.0,3.0,3.0,,2.0,2,"66 Macdonell Ave, Toronto ",43.64230844782609,-79.43890528913045
3002,1215000.0,989900.0,2.0,2.0,,1.0,2,"193 Pape Ave, Toronto ",43.66433103157895,-79.33857569473685
3003,900000.0,789000.0,3.51,3.0,,2.0,2,"41 Bexley Cres, Toronto ",43.67993245,-79.49981835
3004,590000.0,659000.0,3.0,2.0,,3.0,2,"16 Burrard Rd, Toronto ",43.712549,-79.55184870000002
3005,728000.0,675000.0,2.0,1.0,3000.0,1.0,2,"28 Earl Grey Rd, Toronto ",43.675774200000006,-79.3374455
3006,1157777.0,895000.0,2.51,3.0,1500.0,2.0,3,"7 Cavell Ave, Toronto ",43.676084915,-79.34545262
3007,1200000.0,1200000.0,3.51,3.0,,3.0,2,"11 Bloomfield Ave, Toronto ",43.672142278125,-79.33074628125
3008,1700000.0,1799000.0,3.0,2.0,1500.0,2.0,3,"429 Broadway Ave, Toronto ",43.7142349846154,-79.37449313076924
3009,850800.0,868000.0,3.0,2.0,,1.0,2,"908 Greenwood Ave, Toronto ",43.68440821818182,-79.33380455454545
3010,620088.0,599000.0,2.0,2.0,,1.0,3,"33 Rockvale Ave, Toronto ",43.688032349674145,-79.44103267556005
3011,830000.0,849000.0,3.0,1.0,1500.0,1.0,3,"23 Conway Ave, Toronto ",43.68230757640238,-79.43819357596315
3012,2680000.0,2858000.0,4.51,5.0,,2.0,3,"57 Fairlawn Ave, Toronto ",43.73037823885169,-79.40544664767098
3013,2657000.0,2479000.0,5.0,5.0,2500.0,2.0,3,"28 Columbine Ave, Toronto ",43.67140791,-79.30896845
3014,2020000.0,1688000.0,4.0,5.0,,2.0,3,"71 Melville Ave, Toronto ",43.670098875,-79.424320075
3015,1326000.0,998000.0,3.51,3.0,,1.0,2,"844 Shaw St, Toronto ",43.66514485,-79.42459915176643
3016,1670000.0,1628000.0,3.52,2.0,,2.0,3,"284 Hounslow Ave, Toronto ",43.77272228,-79.4277699
3017,1550000.0,1529000.0,3.51,2.0,,2.0,3,"138 Glenvale Blvd, Toronto ",43.71797727272727,-79.36946786363637
3018,787000.0,649000.0,2.0,2.0,,1.0,3,"857 Glencairn Ave, Toronto ",43.70855330000001,-79.4452559
3019,1050000.0,899999.0,4.55,5.0,,4.0,3,"22 Shallowford Crt, Toronto ",43.8259282,-79.29241409999999
3020,792600.0,699000.0,3.51,2.0,,2.0,3,"226 Chine Dr, Toronto ",43.7154758,-79.2464768
3021,895000.0,909000.0,2.51,2.0,,2.0,3,"129 Warden Ave, Toronto ",43.6863751125,-79.270109125
3022,1988000.0,1988000.0,3.0,4.0,,1.0,3,"170 Highbourne Rd, Toronto ",43.7039930037037,-79.40719681481481
3023,750000.0,699000.0,2.51,1.0,,0.0,1,"944 Dundas St E, Toronto ",43.66323176666667,-79.34855945555556
3024,1639000.0,1649000.0,3.51,2.0,2500.0,1.0,3,"446 Castlefield Ave, Toronto ",43.70866265909091,-79.41490283409091
3025,600000.0,599000.0,2.0,1.0,,0.0,2,"59 Bristol Ave, Toronto ",43.67126122620525,-79.43853765409783
3026,970000.0,848000.0,3.0,3.0,,2.0,2,"19 Valifor Pl, Toronto ",43.676787169230785,-79.32692132307693
3027,749000.0,749900.0,2.0,2.0,,1.0,1,"843 Sammon Ave, Toronto ",43.690801212,-79.315605316
3028,1110000.0,899900.0,2.0,2.0,2500.0,1.0,3,"262 Westwood Ave, Toronto ",43.68765393683443,-79.34369484559303
3029,1395000.0,1398000.0,3.51,2.0,,1.0,2,"280 Brookdale Ave, Toronto ",43.72821787142857,-79.41213544285714
3030,1900000.0,1950000.0,4.0,3.0,2000.0,1.0,3,"153 Brookdale Ave, Toronto ",43.728803294173794,-79.4084091650111
3031,965000.0,980888.0,4.51,4.0,1500.0,2.0,3,"9 Walding Gate, Toronto ",43.7859279,-79.17740359999998
3032,790000.0,799000.0,3.51,3.0,,2.0,3,"12 Battinger Gate, Toronto ",43.8273396,-79.2769652
3033,1510400.0,1195000.0,3.0,4.0,1100.0,1.0,2,"84 Earl Grey Rd, Toronto ",43.677311590534536,-79.33827286505941
3034,1680000.0,1499000.0,5.0,4.0,,2.0,3,"56 Garden Ave, Toronto ",43.64498984827586,-79.44225490689654
3035,2120000.0,2188000.0,4.51,3.0,,1.0,3,"89 Constance St, Toronto ",43.64848277826087,-79.4557724304348
3036,798000.0,798000.0,3.0,2.0,,3.0,2,"3 Lebos Rd, Toronto ",43.799681457507035,-79.34822357050481
3037,988000.0,899000.0,3.0,2.0,,4.0,3,"89 Glen Agar Dr, Toronto ",43.6650079,-79.55651280000002
3038,1250000.0,999000.0,4.0,2.0,2500.0,0.0,2,"786 Shaw St, Toronto ",43.66366662,-79.42392618
3039,2805184.0,2750000.0,5.51,4.0,2500.0,1.0,2,"184 Cottingham St, Toronto ",43.67983684,-79.39970423999998
3040,1020000.0,899900.0,3.0,1.0,,3.0,3,"107 Edgecroft Rd, Toronto ",43.6279415,-79.51415
3041,721000.0,699900.0,3.0,2.0,,4.0,3,"274 Jeffcoat Dr, Toronto ",43.7188035,-79.5908616
3042,2738000.0,2738000.0,4.51,6.0,,4.0,3,"18 Walker Rd, Toronto ",43.7534320694029,-79.41607295057753
3043,815000.0,739900.0,2.52,1.0,,1.0,3,"23 Fifth St, Toronto ",43.6323972,-79.356207
3044,3100000.0,2350000.0,5.0,4.0,,1.0,3,"56 Playter Blvd, Toronto ",43.68017706,-79.35540086
3045,1261000.0,949900.0,3.51,1.0,2000.0,1.0,2,"4 Webb Ave, Toronto ",43.65912905882353,-79.47736249411764
3046,1231000.0,999888.0,3.0,1.0,2500.0,4.0,3,"288 Hounslow Ave, Toronto ",43.77266004,-79.42803609999999
3047,1315000.0,1374888.0,3.0,2.0,,2.0,3,"22 Otonabee Ave, Toronto ",43.79521915,-79.41773978257066
3048,660000.0,679900.0,3.52,3.0,,3.0,2,"70 Horseley Hill Dr, Toronto ",43.808083975410135,-79.22945343533847
3049,760000.0,688000.0,3.0,3.0,2000.0,1.0,2,"28 Carey Cres, Markham ",43.821741854113206,-79.31895186205482
3050,849000.0,859900.0,3.0,3.0,,3.0,3,"7 Glacier Cres, Toronto ",43.83845862367829,-79.23388496554156
3051,690000.0,700000.0,3.51,2.0,3000.0,6.0,3,"123 Lord Roberts Dr, Toronto ",43.7396197657776,-79.26496931888207
3052,1975000.0,1899000.0,3.0,4.0,,3.0,3,"27 Bracken Ave, Toronto ",43.678189,-79.28478559999998
3053,1533000.0,1199000.0,4.0,2.0,,0.0,2,"14 Fernwood Park Ave, Toronto ",43.67007810000001,-79.28821155
3054,766000.0,749900.0,2.51,2.0,1500.0,3.0,3,"312 Kipling Ave, Toronto ",43.5986831,-79.51734286666667
3055,1375000.0,999000.0,3.0,2.0,,2.0,2,"332 Manning Ave, Toronto ",43.654801114826476,-79.41254595448815
3056,775000.0,699000.0,2.0,1.0,,3.0,2,"4 Malvern Ave, Toronto ",43.68037674,-79.29282152
3057,1805000.0,1995000.0,4.0,4.0,2500.0,4.0,3,"8 Balding Crt, Toronto ",43.7532815,-79.3945775
3058,730000.0,769000.0,4.0,4.0,,5.0,3,"62 Golfdown Dr, Toronto ",43.7224533,-79.5543778
3059,1110000.0,949000.0,3.0,3.0,,0.0,2,"301 Wolverleigh Blvd, Toronto ",43.68625067368421,-79.3176020368421
3060,798000.0,699000.0,2.51,2.0,5000.0,1.0,3,"149 Holborne Ave, Toronto ",43.6946341,-79.3181556
3061,835000.0,829900.0,3.0,3.0,,1.0,2,"198 Queensdale Ave, Toronto ",43.68853994285714,-79.32371491428572
3062,740000.0,695000.0,3.0,2.0,,1.0,2,"501 Mortimer Ave, Toronto ",43.68957311428571,-79.33054651428571
3063,1030000.0,1065000.0,6.0,6.0,,1.0,3,"619 Mcroberts Ave, Toronto ",43.692531314814815,-79.46052361851851
3064,801500.0,648800.0,3.0,3.0,,4.0,2,"134 Victory Dr, Toronto ",43.725830913937905,-79.49135407388953
3065,765500.0,819000.0,3.51,2.0,,2.0,2,"17 Castlebury Cres, Toronto ",43.79524783474311,-79.37041833641447
3066,1025000.0,799900.0,3.0,2.0,,1.0,2,"608 Davenport Rd, Toronto ",43.67696029602793,-79.4122408980383
3067,1475000.0,1529000.0,4.0,4.0,2000.0,4.0,3,"12 Nottingham Dr, Toronto ",43.655780138405866,-79.52364849047281
3068,875000.0,899000.0,4.51,4.0,,2.0,3,"23 Dolly Varden Blvd, Toronto ",43.76937815904418,-79.23422895079659
3069,620000.0,499900.0,3.52,3.0,2500.0,3.0,3,"10 Cordella Ave, Toronto ",43.68287441818182,-79.48189804545456
3070,1325000.0,1299999.0,3.0,2.0,,1.0,2,"39 Montrose Ave, Toronto ",43.6515584,-79.41634436164385
3071,2215000.0,1995000.0,3.0,3.0,,1.0,2,"25 Gibson Ave, Toronto ",43.73181735,-79.55662065
3072,1040000.0,1038000.0,3.0,2.0,,3.0,3,"55 Cobham Cres, Toronto ",43.738336302764985,-79.31109259587737
3073,1070000.0,939900.0,3.0,2.0,1500.0,2.0,2,"59 Van Stassen Blvd, Toronto ",43.66110464,-79.49730962000002
3074,1070000.0,1070000.0,3.0,2.0,,2.0,3,"128 Prince George Dr, Toronto ",43.66605564993482,-79.55210060987393
3075,2550000.0,2848800.0,5.52,6.0,,4.0,3,"12 Farrell Ave, Toronto ",43.76751886966615,-79.43840172557739
3076,760000.0,679900.0,3.0,2.0,,2.0,2,"131 Crockamhill Dr, Toronto ",43.79996218702188,-79.28050161242537
3077,1300000.0,1198888.0,3.51,3.0,,4.0,3,"211 Torresdale Ave, Toronto ",43.7851586104774,-79.45091826864024
3078,1385000.0,1299000.0,3.0,2.0,3000.0,1.0,3,"11 Cheston Rd, Toronto ",43.7047898,-79.37716999999998
3079,900000.0,799900.0,3.0,2.0,,0.0,2,"576 Kingston Rd, Toronto ",43.678530736934185,-79.30047965624928
3080,1072500.0,949000.0,3.51,4.0,,2.0,3,"81 Beachview Cres, Toronto ",43.68279820909091,-79.30791162727272
3081,1082500.0,1200000.0,4.0,3.0,,2.0,3,"9 Donnalyn Dr, Toronto ",43.790526076624076,-79.4376790149008
3082,785000.0,799900.0,1.51,2.0,2500.0,1.0,2,"552 Main St, Toronto ",43.69613588700785,-79.30550445015307
3083,790980.0,799999.0,4.0,2.0,1500.0,4.0,3,"134 Verobeach Blvd, Toronto ",43.734952150748946,-79.5447402534891
3084,1575000.0,1349000.0,4.51,2.0,,2.0,2,"180 Marion St, Toronto ",43.64092972666667,-79.44851366666667
3085,1100000.0,1179000.0,3.51,4.0,,1.0,3,"287 Chisholm Ave, Toronto ",43.69574647272727,-79.30625406363636
3086,1230000.0,1049000.0,3.0,3.0,,0.0,2,"16 Tennis Cres, Toronto ",43.67287750643574,-79.35465222446473
3087,1205000.0,1099000.0,3.0,3.0,,2.0,2,"6 Victoria Park Ave, Toronto ",43.674525775,-79.28049226875
3088,990000.0,989000.0,4.0,3.0,3000.0,4.0,3,"27 Conifer Dr, Toronto ",43.6306977,-79.5737295
3089,915000.0,929900.0,3.51,2.0,,3.0,3,"8 Beckwith Rd, Toronto ",43.66183719045613,-79.57576809334724
3090,851000.0,799000.0,3.0,2.0,,3.0,3,"7 Putney Rd, Toronto ",43.60436476153186,-79.55307457719772
3091,1500000.0,1495000.0,4.0,4.0,,2.0,3,"19 Edinburgh Dr, Toronto ",43.74225720588234,-79.43245904705883
3092,595000.0,609000.0,3.51,2.0,,2.0,3,"4 Sunburst Sq, Toronto ",43.7971289,-79.2330297
3093,1091419.0,899900.0,4.51,2.0,,1.0,2,"419 Strathmore Blvd, Toronto ",43.68500725757576,-79.31952173939395
3094,1100000.0,879000.0,3.51,2.0,,0.0,2,"57 Robbins Ave, Toronto ",43.67032823436279,-79.31647748262247
3095,1055000.0,859000.0,3.0,2.0,,1.0,2,"15 Currie Ave, Toronto ",43.680614752173916,-79.32154697826088
3096,1050500.0,799900.0,3.51,3.0,2500.0,2.0,2,"413 Coxwell Ave, Toronto ",43.67703158571428,-79.32080993333331
3097,1090000.0,899900.0,3.51,2.0,2500.0,1.0,2,"103 Hiltz Ave, Toronto ",43.666880830769216,-79.32720904615384
3098,1450000.0,1249000.0,4.0,3.0,,2.0,2,"193 First Ave, Toronto ",43.666122,-79.3450297
3099,980000.0,979900.0,3.51,3.0,,2.0,2,"4 Lount St, Toronto ",43.67577470434783,-79.32854355217391
3100,845000.0,865000.0,2.0,2.0,,1.0,3,"44 Wheatfield Rd, Toronto ",43.6098735,-79.49195189999998
3101,920000.0,799900.0,4.52,4.0,,5.0,3,"14 Delawana Dr, Toronto ",43.76740418663634,-79.22261484210364
3102,1301000.0,899000.0,2.0,2.0,,0.0,2,"135 Withrow Ave, Toronto ",43.6707738575,-79.3479946325
3103,673000.0,699900.0,3.0,3.0,,1.0,1,"75 Ted Wray Cir, Toronto ",43.7296368,-79.5231316
3104,1370000.0,1299000.0,3.0,2.0,1500.0,1.0,2,"288 St Germain Ave, Toronto ",43.73008204666666,-79.4130091
3105,890000.0,898900.0,3.53,4.0,,7.0,3,"23 Bridgenorth Cres, Toronto ",43.74077633653899,-79.55303832434132
3106,765000.0,750000.0,3.51,2.0,,4.0,3,"236 Lawson Rd, Toronto ",43.7871316,-79.15293976666666
3107,1370000.0,1449000.0,4.51,4.0,1100.0,2.0,3,"18 Burnhamhall Crt, Toronto ",43.648981000000006,-79.5448477363313
3108,2185000.0,2198000.0,4.51,4.0,,3.0,3,"49 Van Dusen Blvd, Toronto ",43.64310315,-79.5140994616043
3109,4600000.0,4699000.0,4.51,6.0,3500.0,2.0,3,"70 Rose Park Dr, Toronto ",43.69112536571429,-79.38507111428571
